ym,ret,src,index,sma10,above_sma,sma_rising,ret12,vol6,baa_aaa,baa_aaa_chg6,cpi_yoy,cpi_chg6,curve_inverted,hyoas,hyoas_chg6,vix,breadth,policy,s_TREND,s_MOM,s_CREDIT,s_POLICY,s_CURVE,s_INFL,s_VOL,score,zone
1979-08,0.063,FF_market_TR,8595.76001718388,7618.137211647288,0.1283283273031517,True,0.12918459092088708,11.189439664254849,1.1199999999999992,0.29999999999999893,9.984871406959162,0.8366064227320216,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,100.0,55.0,UNCERTAIN
1979-09,0.0001,FF_market_TR,8596.6195931856,7784.667110695542,0.10430150331983978,True,0.13851951747149838,10.131789575390906,1.0999999999999996,0.20999999999999908,9.8950524737631,0.4906637590295535,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,100.0,55.0,UNCERTAIN
1979-10,-0.0722999999999999,FF_market_TR,7975.0839965982805,7877.537457884575,0.012382872088544827,True,0.18982151217563237,16.653038161248528,1.2699999999999996,0.3200000000000004,10.119047619047606,0.7877878989853926,1.0,,,,,-1.0,50.0,100.0,50,0.0,0.0,0.0,50.0,37.5,HARD
1979-11,0.062,FF_market_TR,8469.539204387374,7984.6214232289785,0.06073146808785013,True,0.22192287586357384,17.831873709736715,1.2300000000000004,0.2599999999999998,10.650887573964509,1.222757743979976,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,50.0,52.5,UNCERTAIN
1979-12,0.0274,FF_market_TR,8701.604578587589,8135.850245722572,0.06953843984068686,True,0.23490415371063933,17.32374208997581,1.3200000000000005,0.22999999999999887,11.32352941176471,1.9677011909058137,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,50.0,52.5,UNCERTAIN
1980-01,0.0630999999999999,FF_market_TR,9250.675827496465,8295.327529971855,0.11516703759710989,True,0.25031105315217195,18.5581389153115,1.33,0.24,11.970802919708024,2.3671443831226444,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,50.0,52.5,UNCERTAIN
1980-02,-0.0032999999999999,FF_market_TR,9220.148597265728,8446.086722989163,0.0916473983353343,True,0.2824791876883501,17.54518281466452,1.1899999999999995,0.07000000000000028,11.994219653179194,2.009348246220032,1.0,,,,,-1.0,100.0,100.0,50,0.0,0.0,0.0,50.0,52.5,UNCERTAIN
1980-03,-0.1169,FF_market_TR,8142.313226245365,8499.782832671694,-0.042056322315939365,True,0.06353401319145657,25.556287680334165,1.4899999999999984,0.3899999999999988,12.60744985673352,2.712397382970421,1.0,,,,,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,10.0,HARD
1980-04,0.0523,FF_market_TR,8568.156207977998,8560.622299604389,0.0008800655034104654,True,0.11093591630074418,23.89743082425388,2.1500000000000004,0.8800000000000008,13.086770981507833,2.9677233624602266,1.0,,,,,-1.0,50.0,100.0,0,0.0,0.0,0.0,50.0,27.5,HARD
1980-05,0.0607,FF_market_TR,9088.243289802263,8660.814453873052,0.04935203706368152,True,0.1949799476931342,23.83552055231854,2.18,0.9499999999999997,13.13559322033897,2.4847056463744615,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,0.0,50.0,67.5,UNCERTAIN
1980-06,0.0366999999999999,FF_market_TR,9421.781818538006,8743.416634008467,0.07758582404628456,True,0.18367639191044538,23.99782656825404,2.130000000000001,0.8100000000000003,13.604488078541376,2.280958666776666,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,0.0,50.0,67.5,UNCERTAIN
1980-07,0.0702,FF_market_TR,10083.190902199374,8892.073764909845,0.13395268289270712,True,0.24694406400488123,24.354643910351058,1.58,0.25,12.37830319888733,0.4075002791793061,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,0.0,50.0,67.5,UNCERTAIN
1980-08,0.0243999999999999,FF_market_TR,10329.220760213038,9127.487441271322,0.13166091179790596,True,0.20166462762615267,24.12495139891477,1.5099999999999998,0.3200000000000003,11.82943603851443,-0.16478361466476343,0.0,,,,,-1.0,100.0,100.0,0,0.0,100.0,0.0,50.0,52.5,UNCERTAIN
1980-09,0.0294,FF_market_TR,10632.899850563304,9343.823505888915,0.13796026261219008,True,0.23686988069029247,6.329262200288394,1.6799999999999995,0.19000000000000106,12.005457025920862,-0.6019928308126588,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,100.0,50.0,UNCERTAIN
1980-10,0.0200999999999999,FF_market_TR,10846.621137559627,9558.325161786117,0.13478260615406512,True,0.36006356073317614,7.103984797281004,1.92,-0.23000000000000043,12.162162162162172,-0.9246088193456607,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,100.0,50.0,UNCERTAIN
1980-11,0.1055,FF_market_TR,11990.939667572165,9832.351545793686,0.21953935553717363,True,0.41577237889880037,11.600994784931144,1.67,-0.5100000000000002,12.165775401069537,-0.9698178192694336,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,100.0,50.0,UNCERTAIN
1980-12,-0.0321,FF_market_TR,11606.0305042431,10070.939736491424,0.1524277582745699,True,0.3337804998405185,16.298261256956202,1.93,-0.20000000000000084,12.153236459709383,-1.4512516188319928,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,50.0,47.5,UNCERTAIN
1981-01,-0.04,FF_market_TR,11141.789284073375,10370.887342274224,0.07433326738173784,True,0.20442976187272865,18.136488083419007,2.219999999999999,0.6399999999999988,11.342894393741854,-1.035408805145476,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,50.0,47.5,UNCERTAIN
1981-02,0.0164,FF_market_TR,11324.514628332177,10646.523184309643,0.06368195816468303,True,0.22823558740588057,18.102756696149893,2.02,0.5100000000000002,10.838709677419356,-0.9907263610950743,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,50.0,47.5,UNCERTAIN
1981-03,0.0476999999999999,FF_market_TR,11864.693976103621,10924.168252939777,0.08609586573428518,True,0.45716501520228836,18.59287605509163,2.01,0.3300000000000003,9.92366412213741,-2.0817929037834517,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,50.0,47.5,UNCERTAIN
1981-04,-0.0102999999999999,FF_market_TR,11742.487628149755,11156.238833900952,0.05254896412466015,True,0.37048010600181014,19.064328994223732,1.6799999999999995,-0.24000000000000044,9.433962264150942,-2.72819989801123,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,50.0,47.5,UNCERTAIN
1981-05,0.0126,FF_market_TR,11890.442972264442,11336.96404090746,0.048820736253537556,True,0.30833237987879025,11.420082311437163,1.629999999999999,-0.040000000000000924,9.612983770287142,-2.5527916307823943,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,100.0,50.0,UNCERTAIN
1981-06,-0.0100999999999999,FF_market_TR,11770.349498244572,11481.076914710613,0.025195596692094036,True,0.2492700133519965,10.353930654587165,2.0500000000000007,0.12000000000000077,9.3827160493827,-2.7705204103266823,1.0,,,,,-1.0,100.0,100.0,0,0.0,0.0,50.0,100.0,50.0,UNCERTAIN
1981-07,-0.003,FF_market_TR,11735.038449749838,11591.290774629268,0.012401351835224617,True,0.16382190554283338,7.662837594520693,1.790000000000001,-0.42999999999999794,11.138613861386148,-0.20428053235570687,1.0,,,,,-1.0,50.0,100.0,0,0.0,0.0,0.0,100.0,30.0,HARD
1981-08,-0.0576,FF_market_TR,11059.100235044249,11612.538684377729,-0.04765869586105376,True,0.0706616202494792,11.897053416707854,1.4499999999999993,-0.5700000000000007,11.56211562115621,0.7234059437368536,1.0,,,,,1.0,0.0,100.0,0,100.0,0.0,0.0,100.0,30.0,HARD
1981-09,-0.0593,FF_market_TR,10403.295591106124,11453.774276731125,-0.09171463137344149,False,-0.021593757364790522,10.383327019794798,1.4300000000000015,-0.5799999999999983,11.814859926918398,1.8911958047809883,1.0,,,,,1.0,0.0,0.0,0,100.0,0.0,0.0,100.0,20.0,HARD
1981-10,0.0613,FF_market_TR,11041.017610840927,11397.272987390908,-0.031257948892170595,False,0.01792230693926844,15.750942828922987,1.709999999999999,0.029999999999999583,10.96385542168674,1.5298931575357972,1.0,,,,,1.0,0.0,50.0,0,100.0,0.0,0.0,50.0,22.5,HARD
1981-11,0.0443,FF_market_TR,11530.13469100118,11436.107528083687,0.008221955126479052,True,-0.03842942999848198,17.36632142970987,2.17,0.5400000000000009,10.2502979737783,0.6373142034911581,0.0,,,,,1.0,50.0,0.0,0,100.0,100.0,0.0,50.0,42.5,UNCERTAIN
1981-12,-0.0278,FF_market_TR,11209.596946591348,11424.615759909606,-0.01882066039129171,False,-0.03415754917297675,17.69126451105178,2.3200000000000003,0.2699999999999996,9.540636042402827,0.15791999302012627,0.0,,,,,1.0,50.0,0.0,0,100.0,100.0,0.0,50.0,42.5,UNCERTAIN
1982-01,-0.0244,FF_market_TR,10936.082781094517,11331.754640408695,-0.03491708670634497,False,-0.018462609347037695,17.83295040087311,1.9200000000000017,0.13000000000000078,9.250585480093676,-1.8880283812924716,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,50.0,32.5,HARD
1982-02,-0.0494,FF_market_TR,10395.840291708448,11197.089906764564,-0.0715587372904859,False,-0.0820056635628631,17.345119198206753,1.91,0.46000000000000063,9.196740395809066,-2.365375225347144,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,50.0,32.5,HARD
1982-03,-0.0089,FF_market_TR,10303.317313112242,11038.377340849345,-0.06659131184226619,False,-0.13159856176114682,15.182053879498659,2.24,0.8099999999999987,8.680555555555557,-3.134304371362841,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,50.0,32.5,HARD
1982-04,0.044,FF_market_TR,10756.663274889183,10937.008718513807,-0.016489466934349384,False,-0.08395362077259494,13.597752755510752,2.3200000000000003,0.6100000000000012,8.850574712643677,-2.113280709043062,0.0,,,,,1.0,50.0,0.0,0,100.0,100.0,50.0,100.0,50.0,UNCERTAIN
1982-05,-0.0293,FF_market_TR,10441.493040934929,10807.654177632314,-0.03387979765814464,False,-0.12185836429385533,11.120417258358634,2.380000000000001,0.21000000000000085,8.656036446469262,-1.5942615273090386,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,100.0,35.0,HARD
1982-06,-0.0213,FF_market_TR,10219.089239163015,10723.653078044192,-0.047051488444197265,False,-0.13179389951954368,10.991664114227678,2.110000000000001,-0.20999999999999908,8.465011286681712,-1.0756247557211154,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,100.0,35.0,HARD
1982-07,-0.0213999999999999,FF_market_TR,10000.400729444927,10683.363591878071,-0.063927699975723,False,-0.14781696095268348,10.937379942198245,2.1900000000000013,0.2699999999999996,7.683741648106901,-1.566843831986775,0.0,,,,,1.0,0.0,0.0,0,100.0,100.0,50.0,100.0,35.0,HARD
1982-08,0.119,FF_market_TR,11190.448416248873,10698.306672418867,0.04600183551466053,True,0.011876931975750349,20.09355020896008,2.6099999999999994,0.6999999999999995,7.056229327453134,-2.1405110683559316,0.0,,,,,1.0,100.0,50.0,0,100.0,100.0,50.0,50.0,67.5,UNCERTAIN
1982-09,0.018,FF_market_TR,11391.876487741354,10684.480852092884,0.0662077685795941,False,0.09502574333083236,19.72468909767654,2.6900000000000013,0.45000000000000107,5.882352941176472,-2.7982026143790852,0.0,,,,,1.0,50.0,100.0,0,100.0,100.0,100.0,50.0,62.5,UNCERTAIN
1982-10,0.1189,FF_market_TR,12746.370602133802,10838.15821764713,0.17606426720913193,True,0.15445614266735963,24.37497815383635,2.610000000000001,0.2900000000000009,5.863192182410426,-2.9873825302332513,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,50.0,77.5,EASY
1982-11,0.053,FF_market_TR,13421.928244046892,11086.742763942366,0.21062863365958995,True,0.1640738468148324,22.198623380741402,2.620000000000001,0.2400000000000002,5.189189189189181,-3.4668472572800813,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,50.0,77.5,EASY
1982-12,0.0122,FF_market_TR,13585.675768624264,11405.726311633949,0.1911276316324324,True,0.2119682655276416,20.23936461453271,2.3100000000000005,0.1999999999999993,4.516129032258065,-3.948882254423647,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,50.0,77.5,EASY
1983-01,0.0429,FF_market_TR,14168.501259098244,11792.244706232548,0.2015101121171421,True,0.2955737024587717,16.4956673099332,2.1500000000000004,-0.040000000000000924,4.608788853161849,-3.0749527949450517,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,50.0,77.5,EASY
1983-02,0.0321,FF_market_TR,14623.310149515297,12178.90939369516,0.20070768874309608,True,0.4066501349754872,13.409669645446126,1.9399999999999995,-0.6699999999999999,4.47761194029852,-2.5786173871546136,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,100.0,80.0,EASY
1983-03,0.0344999999999999,FF_market_TR,15127.814349673574,12647.541524569026,0.19610711064173114,True,0.4682469625992751,12.764914414127471,1.879999999999999,-0.8100000000000023,4.579339723109688,-1.3030132180667842,0.0,,,,,-1.0,100.0,100.0,0,0.0,100.0,100.0,100.0,65.0,UNCERTAIN
1983-04,0.0738,FF_market_TR,16244.247048679486,13250.057305520671,0.22597560705728248,True,0.5101566939071855,7.222146495329443,1.7799999999999994,-0.8300000000000018,4.118268215417098,-1.744923966993328,0.0,,,,,-1.0,100.0,100.0,0,0.0,100.0,100.0,100.0,65.0,UNCERTAIN
1983-05,0.0121,FF_market_TR,16440.80243796851,13894.09747637303,0.18329401862381922,True,0.5745643246146723,7.929388374900012,1.629999999999999,-0.990000000000002,3.6687631027253698,-1.5204260864638108,0.0,,,,,-1.0,100.0,100.0,0,0.0,100.0,100.0,100.0,65.0,UNCERTAIN
1983-06,0.0373999999999999,FF_market_TR,17055.68844914853,14480.621479662994,0.17782848430241982,True,0.6690027897775221,6.9628270120691225,1.629999999999999,-0.6800000000000015,3.2258064516129226,-1.2903225806451424,0.0,,,,,-1.0,100.0,100.0,0,0.0,100.0,100.0,100.0,65.0,UNCERTAIN
1983-07,-0.0333,FF_market_TR,16487.734023791883,14990.207233268045,0.09990033941627896,True,0.6487073338217153,12.23166382795078,1.2400000000000002,-0.9100000000000001,3.205791106514999,-1.4029977466468502,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,100.0,100.0,75.0,EASY
1983-08,0.0026,FF_market_TR,16530.602132253738,15368.630386280041,0.0756067207531399,True,0.47720641008905407,12.590575840683362,1.1300000000000008,-0.8099999999999987,3.0895983522142068,-1.3880135880843136,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,100.0,100.0,75.0,EASY
1983-09,0.0167,FF_market_TR,16806.663187862374,15707.103880661592,0.07000394952213607,True,0.4753199971881541,12.38877072190779,1.1800000000000015,-0.6999999999999975,3.3950617283950546,-1.1842779947146331,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,100.0,100.0,75.0,EASY
1983-10,-0.0267999999999999,FF_market_TR,16356.244614427664,15984.160765241928,0.02327828496287676,True,0.2832079911194134,9.35350415619728,1.2100000000000009,-0.5699999999999985,3.589743589743599,-0.5285246256734988,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,100.0,100.0,75.0,EASY
1983-11,0.0286,FF_market_TR,16824.033210400292,16249.713960372133,0.0353433452077212,True,0.25347363690923874,10.068159712678368,1.1999999999999993,-0.4299999999999997,4.316546762589923,0.6477836598645537,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,50.0,100.0,70.0,EASY
1983-12,-0.0105,FF_market_TR,16647.38086169109,16452.121031589715,0.011868368201671808,True,0.22536273831425802,8.421555675764433,1.1799999999999995,-0.4499999999999995,4.732510288065828,1.506703836452905,0.0,,,,,-1.0,50.0,100.0,50,0.0,100.0,50.0,100.0,55.0,UNCERTAIN
1984-01,-0.0116,FF_market_TR,16454.27124369547,16584.766720991905,-0.00786839389976235,True,0.16132757747608828,7.04243139831692,1.450000000000001,0.21000000000000085,5.020491803278704,1.8147006967637047,0.0,,,,,-1.0,50.0,100.0,0,0.0,100.0,50.0,100.0,45.0,UNCERTAIN
1984-02,-0.0411,FF_market_TR,15778.00069557959,16538.142085681913,-0.04596292534942137,False,0.07896232345879417,9.05462754617771,1.5099999999999998,0.379999999999999,4.8979591836734615,1.8083608314592547,0.0,,,,,-1.0,0.0,100.0,0,0.0,100.0,50.0,100.0,30.0,HARD
1984-03,0.0136,FF_market_TR,15992.581505039474,16493.319992389013,-0.03036007835782062,False,0.05716405128838464,8.864815846931068,1.42,0.23999999999999844,5.0916496945010215,1.6965879661059668,0.0,,,,,-1.0,0.0,100.0,0,0.0,100.0,50.0,100.0,30.0,HARD
1984-04,0.003,FF_market_TR,16040.55924955459,16391.80707242962,-0.02142825506199464,False,-0.012539072972388432,8.331059956572163,1.5,0.28999999999999915,5.172413793103448,1.5826702033598492,0.0,,,,,-1.0,0.0,0.0,0,0.0,100.0,50.0,100.0,20.0,HARD
1984-05,-0.0518999999999999,FF_market_TR,15208.054224502708,16263.8390925007,-0.0649160915816499,False,-0.07498102468641565,8.769786770497916,1.4600000000000009,0.26000000000000156,5.257836198179966,0.9412894355900425,0.0,,,,,-1.0,0.0,0.0,0,0.0,100.0,50.0,100.0,20.0,HARD
1984-06,0.0257,FF_market_TR,15598.90121807243,16170.669001082566,-0.035358325804075164,False,-0.08541356952077928,10.648885387682604,1.5,0.3200000000000005,5.3427419354838745,0.6102316474180469,0.0,,,,,-1.0,0.0,0.0,0,0.0,100.0,50.0,100.0,20.0,HARD
1984-07,-0.0192,FF_market_TR,15299.40231468544,16019.942913764875,-0.044977725760827925,False,-0.07207368261713076,10.723702718744125,1.7100000000000009,0.2599999999999998,5.210420841683372,0.18992903840466813,0.0,,,,,-1.0,0.0,0.0,0,0.0,100.0,50.0,100.0,20.0,HARD
1984-08,0.1110999999999999,FF_market_TR,16999.165911846994,16084.235043506807,0.05688370419018107,True,0.0283452336366512,19.056355370321974,1.7600000000000016,0.2500000000000018,5.294705294705304,0.39674611103184265,0.0,,,,,-1.0,100.0,50.0,0,0.0,100.0,50.0,50.0,52.5,UNCERTAIN
1984-09,0.0005999999999999,FF_market_TR,17009.3654113941,16102.768263606185,0.056300701404050635,True,0.012060824999344133,19.146735491983982,1.6899999999999995,0.2699999999999996,5.273631840796011,0.18198214629499,0.0,,,,,-1.0,100.0,50.0,0,0.0,100.0,50.0,50.0,52.5,UNCERTAIN
1984-10,0.0016,FF_market_TR,17036.580396052334,16141.68821704231,0.05543981317054558,True,0.041594864693118794,19.162756586670902,1.3099999999999987,-0.19000000000000128,5.148514851485153,-0.02389894161829531,0.0,,,,,1.0,100.0,50.0,50,100.0,100.0,50.0,50.0,77.5,EASY
1984-11,-0.0103,FF_market_TR,16861.103617972996,16182.371454470067,0.041942688400929296,True,0.002203419781042104,16.600945756191106,1.1900000000000013,-0.2699999999999996,4.827586206896561,-0.4302499912834046,0.0,,,,,1.0,100.0,50.0,50,100.0,100.0,100.0,50.0,82.5,EASY
1984-12,0.0248,FF_market_TR,17279.258987698726,16332.49728368198,0.05796796947657645,True,0.037956608985964424,16.591737702844732,1.2699999999999996,-0.23000000000000043,4.911591355599221,-0.4311505798846538,0.0,,,,,1.0,100.0,50.0,50,100.0,100.0,100.0,50.0,82.5,EASY
1985-01,0.0864,FF_market_TR,18772.186964235898,16610.45782960162,0.13014265812600567,True,0.14087015378627266,17.58541213619969,1.1799999999999995,-0.5300000000000014,4.4878048780487845,-0.7226159636345875,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,50.0,87.5,EASY
1985-02,0.018,FF_market_TR,19110.086329592144,16917.410537605378,0.12961060365076027,True,0.21118554234479658,12.06861218201993,1.0999999999999996,-0.6600000000000019,4.76653696498055,-0.5281683297247541,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1985-03,-0.0021999999999999,FF_market_TR,19068.044139667043,17303.40952912181,0.10198190175036514,True,0.19230557828693584,12.183603736169347,1.129999999999999,-0.5600000000000005,4.748062015503862,-0.5255698252921492,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1985-04,-0.0024,FF_market_TR,19022.280833731846,17645.747490687754,0.07800935289199473,True,0.18588638574182204,12.338500719293236,1.2799999999999994,-0.02999999999999936,4.532304725168768,-0.6162101263163855,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1985-05,0.0575,FF_market_TR,20116.061981671428,18127.41345738635,0.10970393150462221,True,0.3227242410315123,12.192569868571574,1.4299999999999995,0.23999999999999821,4.514889529298749,-0.3126966775978124,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,100.0,80.0,EASY
1985-06,0.0182,FF_market_TR,20482.174309737846,18475.714297175433,0.10859986143372868,True,0.31305237615119963,12.29992682905063,1.4600000000000009,0.19000000000000128,4.401913875598074,-0.5096774800011472,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,100.0,80.0,EASY
1985-07,-0.0012,FF_market_TR,20457.595700566162,18820.537326092643,0.08698255241649844,True,0.33714999316865635,8.0286412299965,1.459999999999999,0.2799999999999996,4.190476190476189,-0.29732868757259556,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1985-08,-0.0046999999999999,FF_market_TR,20361.445000773503,19153.023786564758,0.06309297308221451,True,0.19779082728896014,8.43295440518919,1.4499999999999993,0.34999999999999964,4.174573055028463,-0.5919639099520868,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,100.0,80.0,EASY
1985-09,-0.0394,FF_market_TR,19559.204067743027,19422.83383154176,0.0070211297375055715,True,0.14990792393941166,11.050943851092535,1.41,0.2800000000000009,3.969754253308122,-0.7783077621957402,0.0,,,,,1.0,50.0,100.0,0,100.0,100.0,100.0,100.0,65.0,UNCERTAIN
1985-10,0.0467,FF_market_TR,20472.618897706627,19742.16982254255,0.03699943226757241,True,0.2016859265049742,12.39696898439291,1.34,0.06000000000000072,4.048964218455731,-0.48334050671303697,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1985-11,0.0709,FF_market_TR,21924.127577554027,20057.36388387437,0.09307123829869246,True,0.3002783254462733,13.6379954538781,1.4399999999999995,0.010000000000000009,4.417293233082686,-0.09759629621606258,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1985-12,0.0453,FF_market_TR,22917.29055681722,20438.084306596873,0.12130325978840029,True,0.32628896720237055,14.308643541580022,1.42,-0.040000000000000924,4.307116104868913,-0.09479777072916029,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1986-01,0.0121,FF_market_TR,23194.58977255471,20850.73886988564,0.11241092784746609,True,0.2355827169601612,13.964109710253625,1.3899999999999988,-0.07000000000000028,4.481792717086841,0.2913165266106521,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1986-02,0.0766,FF_market_TR,24971.2953491324,21445.640321425693,0.16439961571976625,True,0.306707615991463,14.956989001801112,1.4399999999999995,-0.009999999999999787,4.178272980501396,0.0036999254729330744,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1986-03,0.0547999999999999,FF_market_TR,26339.722334264854,22068.006356685037,0.19357054318981515,True,0.38135417252735526,7.944769348445509,1.5,0.09000000000000008,4.070305272895469,0.10055101958734713,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1986-04,-0.0079,FF_market_TR,26131.63852782416,22632.952778493673,0.15458370737445337,True,0.37373844683679724,11.583899170831874,1.4000000000000004,0.060000000000000275,4.151291512915134,0.10232729445940336,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,100.0,75.0,EASY
1986-05,0.0511,FF_market_TR,27466.965256595977,23333.88973409665,0.1771275843675506,True,0.3654245687661064,10.701835356610536,1.1999999999999993,-0.2400000000000002,3.952205882352944,-0.4650873507297426,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1986-06,0.0155,FF_market_TR,27892.703218073217,24087.01555582662,0.15799747600221092,True,0.3618038200569449,11.081595552987817,1.209999999999999,-0.21000000000000085,3.9413382218148607,-0.36577788305405257,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,100.0,90.0,EASY
1986-07,-0.0593,FF_market_TR,26238.665917241473,24754.961740776467,0.05993562793599638,True,0.2825879590784619,17.285499124989116,1.2799999999999994,-0.10999999999999943,4.021937842778778,-0.45985487430806327,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,50.0,87.5,EASY
1986-08,0.0653,FF_market_TR,27952.050801637342,25502.904931169534,0.0960339960125276,True,0.37279308028361857,16.480860414432236,1.459999999999999,0.019999999999999574,4.007285974499086,-0.17098700600230998,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,50.0,72.5,EASY
1986-09,-0.0815,FF_market_TR,25673.958661303895,25877.888039544527,-0.007880449050904126,True,0.31262798692536276,20.37036671245758,1.3099999999999987,-0.19000000000000128,4.181818181818175,0.11151290892270627,0.0,,,,,1.0,50.0,100.0,50,100.0,100.0,50.0,50.0,67.5,UNCERTAIN
1986-10,0.0512,FF_market_TR,26988.465344762655,26285.00551833907,0.0267627802449113,True,0.31827127147792234,21.687331786091157,1.3800000000000008,-0.019999999999999574,4.072398190045257,-0.07889332286987738,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,50.0,50.0,72.5,EASY
1986-11,0.0156,FF_market_TR,27409.485404140953,26706.495081497695,0.0263228222384857,True,0.25019731376690446,20.50571042417209,1.3900000000000006,0.19000000000000128,3.7803780378037777,-0.1718278445491661,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,50.0,77.5,EASY
1986-12,-0.0278,FF_market_TR,26647.501709905835,26874.115717575034,-0.008432426579193408,True,0.16276841906073347,20.691115967970408,1.4800000000000004,0.27000000000000135,3.7701974865349994,-0.1711407352798613,0.0,,,,,1.0,50.0,100.0,0,100.0,100.0,100.0,50.0,62.5,UNCERTAIN
1987-01,0.1289,FF_market_TR,30082.364680312698,27248.37995217982,0.10400562283359394,True,0.2969560994740261,25.60798703529818,1.3600000000000012,0.08000000000000185,3.574620196604106,-0.44731764617467196,0.0,,,,,1.0,100.0,100.0,0,100.0,100.0,100.0,0.0,75.0,EASY
1987-02,0.0481999999999999,FF_market_TR,31532.33465790376,27788.449565187777,0.13472810290956883,True,0.2627432504817704,25.075316947149428,1.2699999999999996,-0.1899999999999995,3.5650623885918,-0.4422235859072865,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,0.0,85.0,EASY
1987-03,0.0210999999999999,FF_market_TR,32197.666919185525,28261.519731446733,0.1392758501716036,True,0.22239963316926015,18.095740935369275,1.25,-0.05999999999999872,3.64444444444445,-0.5373737373737253,0.0,,,,,1.0,100.0,100.0,50,100.0,100.0,100.0,50.0,87.5,EASY
1987-04,-0.0167,FF_market_TR,31659.96588163513,28638.245997802926,0.10551344115362449,True,0.2115568584773042,19.535609537457475,1.1899999999999995,-0.19000000000000128,3.8972542072630567,-0.1751439827821999,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,100.0,50.0,72.5,EASY
1987-05,0.0049,FF_market_TR,31815.099714455137,29195.88937752429,0.08971161327070853,True,0.15830414526100545,19.758789436602623,1.1799999999999995,-0.21000000000000107,4.0671971706454535,0.2868191328416758,0.0,,,,,-1.0,100.0,100.0,50,0.0,100.0,50.0,50.0,67.5,UNCERTAIN
