ym,equity,in_mkt
1999-12,5.475949199432327,True
2000-01,5.633656536375978,True
2000-02,5.953084861988495,True
2000-03,5.599471621186378,True
2000-04,5.379972333635872,True
2000-05,5.379972333635872,False
2000-06,5.270758895263064,True
2000-07,5.270758895263064,False
2000-08,5.010383405837069,True
2000-09,5.010383405837069,False
2000-10,5.010383405837069,False
2000-11,5.010383405837069,False
2000-12,5.010383405837069,False
2001-01,5.010383405837069,False
2001-02,5.010383405837069,False
2001-03,5.010383405837069,False
2001-04,5.010383405837069,False
2001-05,5.010383405837069,False
2001-06,5.010383405837069,False
2001-07,5.010383405837069,False
2001-08,5.010383405837069,False
2001-09,5.010383405837069,False
2001-10,5.010383405837069,False
2001-11,5.010383405837069,False
2001-12,5.010383405837069,False
2002-01,5.010383405837069,False
2002-02,5.010383405837069,False
2002-03,5.010383405837069,False
2002-04,5.010383405837069,False
2002-05,5.010383405837069,False
2002-06,5.010383405837069,False
2002-07,5.010383405837069,False
2002-08,5.010383405837069,False
2002-09,5.010383405837069,False
2002-10,5.010383405837069,False
2002-11,5.010383405837069,False
2002-12,5.010383405837069,False
2003-01,5.010383405837069,False
2003-02,5.010383405837069,False
2003-03,5.010383405837069,False
2003-04,5.010383405837069,False
2003-05,5.086541233605793,True
2003-06,5.209635531459053,True
2003-07,5.335187747767216,True
2003-08,5.2732995698931155,True
2003-09,5.597607493441543,True
2003-10,5.6770935198484125,True
2003-11,5.925182506665789,True
2003-12,6.056721558313769,True
2004-01,6.14514969306515,True
2004-02,6.069564351840449,True
2004-03,5.963346975683241,True
2004-04,6.0366961434841455,True
2004-05,6.153808048667738,True
2004-06,5.910117249940496,True
2004-07,5.921346472715383,True
2004-08,6.022601497398815,True
2004-09,6.115349560458758,True
2004-10,6.4021594548442735,True
2004-11,6.631996979273183,True
2004-12,6.459565057812081,True
2005-01,6.5919861414972285,True
2005-02,6.475967185406877,True
2005-03,6.320543972957112,True
2005-04,6.566413133505144,True
2005-05,6.618944438573185,True
2005-06,6.8942925272178295,True
2005-07,6.830865035967426,True
2005-08,6.8841457832479716,True
2005-09,6.763673232041132,True
2005-10,6.763673232041132,False
2005-11,6.76840780330356,True
2005-12,6.997856827835552,True
2006-01,7.000655970566686,True
2006-02,7.128767974828056,True
2006-03,7.206471545753682,True
2006-04,6.980188339217016,True
2006-05,6.983678433386625,True
2006-06,6.957140455339755,True
2006-07,6.957140455339755,False
2006-08,6.957140455339755,False
2006-09,7.210380367914122,True
2006-10,7.363961469750693,True
2006-11,7.457483780416527,True
2006-12,7.594701481976191,True
2007-01,7.474705198560967,True
2007-02,7.557674426264994,True
2007-03,7.854691031217208,True
2007-04,8.141387253856637,True
2007-05,8.014381612696473,True
2007-06,7.747502704993681,True
2007-07,7.747502704993681,False
2007-08,7.747502704993681,False
2007-09,7.911749762339548,True
2007-10,7.556512198010502,True
2007-11,7.511173124822439,True
2007-12,7.049235977645859,True
2008-01,7.049235977645859,False
2008-02,7.049235977645859,False
2008-03,7.049235977645859,False
2008-04,7.049235977645859,False
2008-05,7.049235977645859,False
2008-06,7.049235977645859,False
2008-07,7.049235977645859,False
2008-08,7.049235977645859,False
2008-09,7.049235977645859,False
2008-10,7.049235977645859,False
2008-11,7.049235977645859,False
2008-12,7.049235977645859,False
2009-01,7.049235977645859,False
2009-02,7.049235977645859,False
2009-03,7.049235977645859,False
2009-04,7.049235977645859,False
2009-05,7.049235977645859,False
2009-06,7.049235977645859,False
2009-07,7.049235977645859,False
2009-08,7.337549729131574,True
2009-09,7.147507191147066,True
2009-10,7.544908590974844,True
2009-11,7.75314806808575,True
2009-12,7.492642292998069,True
2010-01,7.747392130960004,True
2010-02,8.237027313636675,True
2010-03,8.402591562640772,True
2010-04,7.74046734750468,True
2010-05,7.31087140971817,True
2010-06,7.31087140971817,False
2010-07,6.9628739306155865,True
2010-08,6.9628739306155865,False
2010-09,7.233729726516533,True
2010-10,7.277855477848283,True
2010-11,7.7749330069853215,True
2010-12,7.930431667125028,True
2011-01,8.207996775474403,True
2011-02,8.245753560641583,True
2011-03,8.48488041390019,True
2011-04,8.377122432643656,True
2011-05,8.230522790072392,True
2011-06,8.036282452226684,True
2011-07,7.555712761583529,True
2011-08,7.555712761583529,False
2011-09,7.555712761583529,False
2011-10,7.555712761583529,False
2011-11,7.555712761583529,False
2011-12,7.555712761583529,False
2012-01,7.555712761583529,False
2012-02,7.790695428468776,True
2012-03,7.724474517326792,True
2012-04,7.247101992155996,True
2012-05,7.5290142596508645,True
2012-06,7.5884934723021065,True
2012-07,7.782758905193039,True
2012-08,7.996006499195327,True
2012-09,7.856076385459409,True
2012-10,7.918139388904539,True
2012-11,8.012365247632502,True
2012-12,8.458653991925633,True
2013-01,8.567770628421473,True
2013-02,8.913051784746857,True
2013-03,9.051204087410435,True
2013-04,9.304637801857925,True
2013-05,9.19298214823563,True
2013-06,9.712385639610943,True
2013-07,9.449179988777486,True
2013-08,9.805414074354397,True
2013-09,10.215280382662412,True
2013-10,10.533997130601477,True
2013-11,10.83000244997138,True
2013-12,10.470446368632329,True
2014-01,10.957322124773732,True
2014-02,11.00443860991026,True
2014-03,10.98353017655143,True
2014-04,11.209790898188388,True
2014-05,11.502366440631105,True
2014-06,11.267718165242231,True
2014-07,11.745469415448502,True
2014-08,11.514083667964167,True
2014-09,11.804238576396862,True
2014-10,12.105246660094984,True
2014-11,12.097983512098926,True
2014-12,11.721736224872648,True
2015-01,11.721736224872648,False
2015-02,11.590452779154075,True
2015-03,11.658836450551085,True
2015-04,11.817396626278581,True
2015-05,11.636590457896519,True
2015-06,11.815793950948127,True
2015-07,11.10211999631086,True
2015-08,11.10211999631086,False
2015-09,11.10211999631086,False
2015-10,11.10211999631086,False
2015-11,11.10211999631086,False
2015-12,11.10211999631086,False
2016-01,11.10211999631086,False
2016-02,11.10211999631086,False
2016-03,11.10211999631086,False
2016-04,11.10211999631086,False
2016-05,11.10211999631086,False
2016-06,11.542874160164402,True
2016-07,11.602897105797258,True
2016-08,11.63422492798291,True
2016-09,11.401540429423251,True
2016-10,11.956795448336162,True
2016-11,12.17799616413038,True
2016-12,12.41912048818016,True
2017-01,12.867450737803464,True
2017-02,12.893185639279071,True
2017-03,13.040167955566854,True
2017-04,13.186217836669204,True
2017-05,13.296982066497225,True
2017-06,13.554943518587272,True
2017-07,13.58883087738374,True
2017-08,13.942140480195715,True
2017-09,14.268386567432293,True
2017-10,14.724974937590126,True
2017-11,14.894312149372414,True
2017-12,15.741798510671703,True
2018-01,15.184538843393925,True
2018-02,14.845923627186242,True
2018-03,14.909761098783141,True
2018-04,15.325743433439191,True
2018-05,15.420763042726515,True
2018-06,15.937358604657854,True
2018-07,16.51110351442554,True
2018-08,16.54577683180583,True
2018-09,15.306498147103575,True
2018-10,15.592729662454412,True
2018-11,15.592729662454412,False
2019-01,16.05628483333001,True
2019-02,16.34408230289589,True
2019-03,16.98662431919976,True
2019-04,15.869282790893191,True
2019-05,15.869282790893191,False
2019-06,16.077617835690962,True
2019-07,15.78674715688475,True
2019-08,16.05798190707719,True
2019-09,16.38607453847544,True
2019-10,16.943972268485428,True
2019-11,17.428397100770255,True
2019-12,17.400022105026174,True
2020-01,15.936498084994177,True
2020-02,15.936498084994177,False
2020-03,15.936498084994177,False
2020-04,15.936498084994177,False
2020-05,15.936498084994177,False
2020-06,16.814619798724042,True
2020-07,17.992730877397268,True
2020-08,17.286912856486143,True
2020-09,16.808657021764922,True
2020-10,18.616355102121894,True
2020-11,19.30742039038416,True
2020-12,19.092400597108266,True
2021-01,19.59054948944311,True
2021-02,20.42194564924331,True
2021-03,21.492572532903417,True
2021-04,21.610491587594996,True
2021-05,22.090546536053886,True
2021-06,22.593064704608775,True
2021-07,23.24804491161843,True
2021-08,22.14215539870007,True
2021-09,23.673149786204036,True
2021-10,23.475864114056566,True
2021-11,23.475864114056566,False
2021-12,22.241383707755084,True
2022-01,22.241383707755084,False
2022-02,22.241383707755084,False
2022-03,22.241383707755084,False
2022-04,22.241383707755084,False
2022-05,22.241383707755084,False
2022-06,22.241383707755084,False
2022-07,22.241383707755084,False
2022-08,22.241383707755084,False
2022-09,22.241383707755084,False
2022-10,22.241383707755084,False
2022-11,22.241383707755084,False
2022-12,22.241383707755084,False
2023-01,22.241383707755084,False
2023-02,22.241383707755084,False
2023-03,22.241383707755084,False
2023-04,22.241383707755084,False
2023-05,22.241383707755084,False
2023-06,22.241383707755084,False
2023-07,22.241383707755084,False
2023-08,21.157799259047753,True
2023-09,21.157799259047753,False
2023-10,21.157799259047753,False
2023-11,22.093591146675365,True
2023-12,22.44478523131589,True
2024-01,23.605643335940123,True
2024-02,24.33786123227321,True
2024-03,23.325040096062473,True
2024-04,24.445137082975855,True
2024-05,25.29264409519792,True
2024-06,25.578990947116644,True
2024-07,26.163079236132344,True
2024-08,26.69149154391118,True
2024-09,26.42733170947371,True
2024-10,27.94165355188373,True
2024-11,27.243387813825702,True
2024-12,27.97940390521821,True
2025-01,27.580917660142706,True
2025-02,25.993781639276488,True
2025-03,25.993781639276488,False
2025-04,25.993781639276488,False
2025-05,25.993781639276488,False
2025-06,26.556977797760336,True
2025-07,27.06332650109225,True
2025-08,28.019302128628794,True
2025-09,28.65497146132991,True
2025-10,28.69221345663578,True
2025-11,28.91386407211763,True
2025-12,29.260305751429723,True
2026-01,28.581999647309544,True
2026-02,27.1851368109611,True
2026-03,31.435706199104615,True
2026-04,34.7348377671581,True
2026-05,34.66976114709032,True
2026-06,34.15304156167091,True
